percentage,outlier,correction,imputation,r2
0,none,none,none,0.7830631153682421
0,none,none,none,0.7828801903945494
0,none,none,none,0.7839271878388013
0,none,none,none,0.7840793997914128
10,none,none,none,0.7753776466933301
10,none,none,none,0.7756264480542997
10,none,none,none,0.7812123804950447
10,none,none,none,0.7789522696183379
20,none,none,none,0.771766185252723
20,none,none,none,0.7693526664520928
20,none,none,none,0.7743567479711653
20,none,none,none,0.7723385092281991
30,none,none,none,0.7633766372414799
30,none,none,none,0.7670769374821746
30,none,none,none,0.7679047514213456
30,none,none,none,0.7678623979770335
40,none,none,none,0.76211286366796
40,none,none,none,0.7648330803293193
40,none,none,none,0.7640276194181699
40,none,none,none,0.7562677178768901
50,none,none,none,0.7595680120817149
50,none,none,none,0.755272909399985
50,none,none,none,0.7562950020538549
50,none,none,none,0.7591244597466552
10,none,none,none,0.7813843114117301
10,none,none,none,0.7727452235313668
20,none,none,none,0.773854829895007
20,none,none,none,0.766472241910132
30,none,none,none,0.7652475442427511
30,none,none,none,0.771264569688927
40,none,none,none,0.757423324726494
40,none,none,none,0.7553563526025516
50,none,none,none,0.7558671954999613
50,none,none,none,0.7501083102928017
10,none,none,none,0.7759594042539218
10,none,none,none,0.7738953679325223
20,none,none,none,0.7656350693269018
20,none,none,none,0.7721220344241527
30,none,none,none,0.7698683400284925
30,none,none,none,0.7608745573710689
40,none,none,none,0.7534721154311359
40,none,none,none,0.7596054475430016
50,none,none,none,0.7543897153208566
50,none,none,none,0.7538021809986784
10,z,drop,LOCF,0.7864807882054207
10,z,drop,interpolation,0.7869060276474974
10,z,LOCF,LOCF,0.7759619119423206
10,z,LOCF,interpolation,0.7748870355184526
10,lof,drop,LOCF,0.7964351958248035
10,lof,drop,interpolation,0.7982387665165747
10,lof,LOCF,LOCF,0.7683417494954532
10,lof,LOCF,interpolation,0.7678838037020355
10,hst,drop,LOCF,0.791576655825455
10,hst,drop,interpolation,0.7911579206565638
10,hst,LOCF,LOCF,0.7666331249497409
10,hst,LOCF,interpolation,0.766126806494609
10,z,drop,LOCF,0.7858672177479357
10,z,drop,interpolation,0.7864297346652749
10,z,LOCF,LOCF,0.7792166076835318
10,z,LOCF,interpolation,0.7798149576745684
10,lof,drop,LOCF,0.8001088024444403
10,lof,drop,interpolation,0.7984123447980013
10,lof,LOCF,LOCF,0.7701734531323008
10,lof,LOCF,interpolation,0.7711712223374677
10,hst,drop,LOCF,0.7746562074159535
10,hst,drop,interpolation,0.7763187828721902
10,hst,LOCF,LOCF,0.7711909323928716
10,hst,LOCF,interpolation,0.7714507557636473
10,z,drop,LOCF,0.7826775817405168
10,z,drop,interpolation,0.7832567620441084
10,z,LOCF,LOCF,0.7746236945521423
10,z,LOCF,interpolation,0.775341491797455
10,lof,drop,LOCF,0.7861966060667509
10,lof,drop,interpolation,0.7876188508204585
10,lof,LOCF,LOCF,0.7659101082785843
10,lof,LOCF,interpolation,0.7645575286402834
10,hst,drop,LOCF,0.7971719882339482
10,hst,drop,interpolation,0.7966407603456434
10,hst,LOCF,LOCF,0.7670642778051765
10,hst,LOCF,interpolation,0.7665005418011943
10,z,drop,LOCF,0.7885099854623765
10,z,drop,interpolation,0.7886022734560405
10,z,LOCF,LOCF,0.7821436190402473
10,z,LOCF,interpolation,0.7815717912903669
10,lof,drop,LOCF,0.7981710246079272
10,lof,drop,interpolation,0.795253401728413
10,lof,LOCF,LOCF,0.7733125026565214
10,lof,LOCF,interpolation,0.7682958767917315
10,hst,drop,LOCF,0.7837030972940658
10,hst,drop,interpolation,0.7835927440818845
10,hst,LOCF,LOCF,0.7686236226438629
10,hst,LOCF,interpolation,0.7680042481083333
10,z,drop,LOCF,0.7837930776106665
10,z,drop,interpolation,0.7843751394542364
10,z,LOCF,LOCF,0.7773345992411509
10,z,LOCF,interpolation,0.7769780003068266
10,lof,drop,LOCF,0.7885414554335307
10,lof,drop,interpolation,0.7864497809640304
10,lof,LOCF,LOCF,0.7670128885361265
10,lof,LOCF,interpolation,0.7646621148720008
10,hst,drop,LOCF,0.789906783567941
10,hst,drop,interpolation,0.7909471657146441
10,hst,LOCF,LOCF,0.7683119923641721
10,hst,LOCF,interpolation,0.7685262735788869
10,z,drop,LOCF,0.7821483631129325
10,z,drop,interpolation,0.7819330234781403
10,z,LOCF,LOCF,0.7822444283430496
10,z,LOCF,interpolation,0.7821018516867564
10,lof,drop,LOCF,0.7889143451965107
10,lof,drop,interpolation,0.7937331930189889
10,lof,LOCF,LOCF,0.766145938524636
10,lof,LOCF,interpolation,0.7661658144649772
10,hst,drop,LOCF,0.7897489033569768
10,hst,drop,interpolation,0.7897710223683413
10,hst,LOCF,LOCF,0.7739053366157527
10,hst,LOCF,interpolation,0.7743824545851423
10,z,drop,LOCF,0.7780298273059836
10,z,drop,interpolation,0.7769238084865245
10,z,LOCF,LOCF,0.7729508626072079
10,z,LOCF,interpolation,0.7724418530988997
10,lof,drop,LOCF,0.7984701205845874
10,lof,drop,interpolation,0.795341364712863
10,lof,LOCF,LOCF,0.7702737117252745
10,lof,LOCF,interpolation,0.7688925845185979
10,hst,drop,LOCF,0.7858238101452274
10,hst,drop,interpolation,0.7850602310401841
10,hst,LOCF,LOCF,0.7635284073904044
10,hst,LOCF,interpolation,0.7617878499499351
10,z,drop,LOCF,0.7845540252142907
10,z,drop,interpolation,0.7842723691469793
10,z,LOCF,LOCF,0.7756260063987718
10,z,LOCF,interpolation,0.7757434494754671
10,lof,drop,LOCF,0.7866568685688252
10,lof,drop,interpolation,0.7866375170000067
10,lof,LOCF,LOCF,0.7711475623776212
10,lof,LOCF,interpolation,0.7725445318774431
10,hst,drop,LOCF,0.7865145152962836
10,hst,drop,interpolation,0.78759714840394
10,hst,LOCF,LOCF,0.770053836034994
10,hst,LOCF,interpolation,0.7699776129004927
20,z,drop,LOCF,0.7756594391094512
20,z,drop,interpolation,0.7750172108669531
20,z,LOCF,LOCF,0.7700379494286927
20,z,LOCF,interpolation,0.7696092842677515
20,lof,drop,LOCF,0.7927869692799123
20,lof,drop,interpolation,0.7960940152930231
20,lof,LOCF,LOCF,0.7637882108644625
20,lof,LOCF,interpolation,0.7607826178615678
20,hst,drop,LOCF,0.7833595602010077
20,hst,drop,interpolation,0.7837717386764748
20,hst,LOCF,LOCF,0.7737187264804979
20,hst,LOCF,interpolation,0.7721173478699769
20,z,drop,LOCF,0.778137134286076
20,z,drop,interpolation,0.7759021463655307
20,z,LOCF,LOCF,0.7728750654749401
20,z,LOCF,interpolation,0.7705967815266634
20,lof,drop,LOCF,0.7961377721076763
20,lof,drop,interpolation,0.7957344701354372
20,lof,LOCF,LOCF,0.7647769840712013
20,lof,LOCF,interpolation,0.7690218159185929
20,hst,drop,LOCF,0.7776877436869931
20,hst,drop,interpolation,0.7765511753129688
20,hst,LOCF,LOCF,0.7621620264791569
20,hst,LOCF,interpolation,0.7602977735844465
20,z,drop,LOCF,0.7777680376872922
20,z,drop,interpolation,0.7750577014575488
20,z,LOCF,LOCF,0.7758413516439173
20,z,LOCF,interpolation,0.7736873063595227
20,lof,drop,LOCF,0.792590749063808
20,lof,drop,interpolation,0.7877509772657658
20,lof,LOCF,LOCF,0.7633116076639224
20,lof,LOCF,interpolation,0.7651178896025664
20,hst,drop,LOCF,0.7762183742849393
20,hst,drop,interpolation,0.7747635825670125
20,hst,LOCF,LOCF,0.7693076753342672
20,hst,LOCF,interpolation,0.7677057410178193
20,z,drop,LOCF,0.7853568097853636
20,z,drop,interpolation,0.7845221561297582
20,z,LOCF,LOCF,0.7751433133639756
20,z,LOCF,interpolation,0.7735967773531707
20,lof,drop,LOCF,0.7964128071543544
20,lof,drop,interpolation,0.7924365010237331
20,lof,LOCF,LOCF,0.7688091873807021
20,lof,LOCF,interpolation,0.7686372062022768
20,hst,drop,LOCF,0.7891252166225489
20,hst,drop,interpolation,0.7885673307457715
20,hst,LOCF,LOCF,0.7733773890757896
20,hst,LOCF,interpolation,0.7737379665138727
20,z,drop,LOCF,0.7817957269879067
20,z,drop,interpolation,0.7813512407373885
20,z,LOCF,LOCF,0.7768707624751983
20,z,LOCF,interpolation,0.7766887082846125
20,lof,drop,LOCF,0.7851699186063097
20,lof,drop,interpolation,0.7982105174033077
20,lof,LOCF,LOCF,0.7664562171359195
20,lof,LOCF,interpolation,0.7678192025034661
20,hst,drop,LOCF,0.7840833304441649
20,hst,drop,interpolation,0.783546632913786
20,hst,LOCF,LOCF,0.7734821249953772
20,hst,LOCF,interpolation,0.7738709471528082
20,z,drop,LOCF,0.7805721787437494
20,z,drop,interpolation,0.7798528181235149
20,z,LOCF,LOCF,0.7775753698707288
20,z,LOCF,interpolation,0.7777099962304392
20,lof,drop,LOCF,0.800897997145661
20,lof,drop,interpolation,0.7914453324077362
20,lof,LOCF,LOCF,0.7680328063439945
20,lof,LOCF,interpolation,0.7695917665299421
20,hst,drop,LOCF,0.7888804969676402
20,hst,drop,interpolation,0.7889225060518145
20,hst,LOCF,LOCF,0.7773987931741317
20,hst,LOCF,interpolation,0.7758900597785843
20,z,drop,LOCF,0.7743225120316043
20,z,drop,interpolation,0.7765627440955658
20,z,LOCF,LOCF,0.7732523059189637
20,z,LOCF,interpolation,0.772692763404283
20,lof,drop,LOCF,0.7994111573026456
20,lof,drop,interpolation,0.7945741394238539
20,lof,LOCF,LOCF,0.7613902415135654
20,lof,LOCF,interpolation,0.7631958196423005
20,hst,drop,LOCF,0.7834508765358622
20,hst,drop,interpolation,0.7811533904207387
20,hst,LOCF,LOCF,0.7668502986701811
20,hst,LOCF,interpolation,0.7657609776573169
20,z,drop,LOCF,0.7741444275125071
20,z,drop,interpolation,0.775175682510387
20,z,LOCF,LOCF,0.7704717508047532
20,z,LOCF,interpolation,0.7715192619049389
20,lof,drop,LOCF,0.8033816241196353
20,lof,drop,interpolation,0.7971505128900065
20,lof,LOCF,LOCF,0.7637915249922032
20,lof,LOCF,interpolation,0.7694435486934936
20,hst,drop,LOCF,0.773819456666158
20,hst,drop,interpolation,0.7730509332816806
20,hst,LOCF,LOCF,0.7608191576428561
20,hst,LOCF,interpolation,0.7615291284587153
30,z,drop,LOCF,0.772974707754347
30,z,drop,interpolation,0.7715955555827179
30,z,LOCF,LOCF,0.7628788646061299
30,z,LOCF,interpolation,0.763009511858016
30,lof,drop,LOCF,0.8006722685643098
30,lof,drop,interpolation,0.7950824058149655
30,lof,LOCF,LOCF,0.754047760906774
30,lof,LOCF,interpolation,0.7561019845018138
30,hst,drop,LOCF,0.7790257107947416
30,hst,drop,interpolation,0.778895273796258
30,hst,LOCF,LOCF,0.7592091828592247
30,hst,LOCF,interpolation,0.7604083126311657
30,z,drop,LOCF,0.7774550275620395
30,z,drop,interpolation,0.7782592166361673
30,z,LOCF,LOCF,0.7707678399239689
30,z,LOCF,interpolation,0.7706517958736736
30,lof,drop,LOCF,0.7973709919372562
30,lof,drop,interpolation,0.797644937774922
30,lof,LOCF,LOCF,0.7625600889523118
30,lof,LOCF,interpolation,0.7621590698675499
30,hst,drop,LOCF,0.7757981261048185
30,hst,drop,interpolation,0.7762222744302032
30,hst,LOCF,LOCF,0.7686504875550126
30,hst,LOCF,interpolation,0.768948753431981
30,z,drop,LOCF,0.7765746929945097
30,z,drop,interpolation,0.7752202787147201
30,z,LOCF,LOCF,0.7717960500547332
30,z,LOCF,interpolation,0.7705193381888169
30,lof,drop,LOCF,0.7989149247551887
30,lof,drop,interpolation,0.7978832606802705
30,lof,LOCF,LOCF,0.760752701012604
30,lof,LOCF,interpolation,0.7631471484444541
30,hst,drop,LOCF,0.776869301639365
30,hst,drop,interpolation,0.7740409959150869
30,hst,LOCF,LOCF,0.7675645495940511
30,hst,LOCF,interpolation,0.7669681542883173
30,z,drop,LOCF,0.7775936240324104
30,z,drop,interpolation,0.7776559306492549
30,z,LOCF,LOCF,0.7749109255844623
30,z,LOCF,interpolation,0.775481167031413
30,lof,drop,LOCF,0.7917043620650075
30,lof,drop,interpolation,0.7864915234653855
